timestamp col1 col2 col3 col4 col5 col6 col7 col8 col9 col10 col11 col12 col13 col14 col15
"2025-10-04 15:09:13.328456" 528 WARN 2.69 US 126 Yes ServiceA 2915 Inactive 425.2 1 Medium 429 TCP Failure
"2025-10-04 15:10:13.328456" 199 WARN 46.35 EU 77 No ServiceC 1626 Inactive 21.3 1 High 384 UDP Success
"2025-10-04 15:11:13.328456" 868 ERROR 50.96 US 497 Yes ServiceB 2513 Inactive 379.7 0 Medium 549 TCP Failure
"2025-10-04 15:12:13.328456" 225 ERROR 19.03 EU 625 Yes ServiceA 1398 Inactive 204.5 0 Medium 672 UDP Failure
"2025-10-04 15:13:13.328456" 459 INFO 28.26 APAC 164 Yes ServiceC 1052 Inactive 446.2 0 Medium 559 UDP Success
"2025-10-04 15:14:13.328456" 245 WARN 45.26 EU 40 Yes ServiceA 3998 Active 416.3 0 Medium 860 TCP Failure
"2025-10-04 15:15:13.328456" 643 INFO 30.88 EU 96 No ServiceA 2351 Active 314.5 0 Medium 367 UDP Failure
"2025-10-04 15:16:13.328456" 707 INFO 92.74 US 417 No ServiceA 4048 Inactive 440.8 1 Low 765 UDP Success
"2025-10-04 15:17:13.328456" 177 ERROR 91.32 APAC 177 Yes ServiceC 3543 Active 448.7 1 High 847 UDP Failure
"2025-10-04 15:18:13.328456" 554 ERROR 76.31 EU 410 Yes ServiceC 3783 Inactive 151.1 0 High 331 UDP Failure
"2025-10-04 15:19:13.328456" 880 WARN 94.73 EU 522 No ServiceB 2248 Active 442.0 0 Low 557 UDP Success
"2025-10-04 15:20:13.328456" 730 ERROR 26.97 APAC 980 No ServiceB 4391 Inactive 413.3 0 Medium 869 TCP Success
"2025-10-04 15:21:13.328456" 556 ERROR 89.83 APAC 653 No ServiceC 1098 Inactive 279.7 1 High 246 UDP Success
"2025-10-04 15:22:13.328456" 414 WARN 88.51 APAC 893 Yes ServiceA 3105 Inactive 190.8 0 High 561 TCP Failure
"2025-10-04 15:23:13.328456" 255 INFO 62.42 APAC 858 Yes ServiceB 4887 Active 469.7 1 Low 871 UDP Failure
"2025-10-04 15:24:13.328456" 613 WARN 78.85 EU 505 No ServiceA 3456 Inactive 254.2 1 Low 643 UDP Failure
"2025-10-04 15:25:13.328456" 437 WARN 17.35 APAC 285 No ServiceA 1807 Inactive 229.7 1 Medium 535 UDP Failure
"2025-10-04 15:26:13.328456" 579 INFO 12.13 APAC 526 No ServiceA 1691 Active 208.7 1 Medium 435 UDP Success
"2025-10-04 15:27:13.328456" 511 ERROR 42.6 EU 749 Yes ServiceB 3786 Active 327.7 1 High 603 TCP Success
"2025-10-04 15:28:13.328456" 626 ERROR 77.85 US 912 Yes ServiceC 3834 Active 289.3 1 Medium 382 TCP Success
"2025-10-04 15:29:13.328456" 964 WARN 79.52 APAC 55 Yes ServiceC 1740 Inactive 190.4 1 High 524 UDP Success
"2025-10-04 15:30:13.328456" 347 INFO 64.56 APAC 698 Yes ServiceB 3802 Inactive 18.7 1 Medium 391 UDP Failure
"2025-10-04 15:31:13.328456" 670 INFO 86.33 EU 818 No ServiceC 3121 Inactive 166.9 0 Low 583 UDP Success
"2025-10-04 15:32:13.328456" 492 WARN 62.89 EU 50 No ServiceB 2022 Active 51.1 0 Low 682 UDP Success
"2025-10-04 15:33:13.328456" 884 WARN 93.28 US 48 No ServiceA 4535 Active 217.3 0 Medium 654 UDP Failure
"2025-10-04 15:34:13.328456" 740 INFO 56.74 EU 857 No ServiceB 1667 Active 271.0 1 Medium 787 UDP Failure
"2025-10-04 15:35:13.328456" 312 ERROR 41.39 EU 673 No ServiceC 3816 Inactive 482.8 0 High 357 UDP Failure
"2025-10-04 15:36:13.328456" 476 ERROR 13.3 US 826 Yes ServiceC 1099 Inactive 103.9 0 High 325 TCP Failure
"2025-10-04 15:37:13.328456" 127 WARN 85.65 APAC 297 Yes ServiceA 3461 Active 443.1 0 High 329 TCP Failure
"2025-10-04 15:38:13.328456" 517 ERROR 36.61 EU 565 No ServiceC 1385 Active 239.2 1 Medium 625 UDP Failure
"2025-10-04 15:39:13.328456" 566 ERROR 96.84 APAC 384 Yes ServiceC 1268 Inactive 173.8 0 High 673 TCP Failure
"2025-10-04 15:40:13.328456" 815 ERROR 27.7 EU 791 Yes ServiceB 1663 Inactive 193.2 0 Medium 813 UDP Failure
"2025-10-04 15:41:13.328456" 250 WARN 22.68 EU 805 Yes ServiceB 2644 Inactive 221.3 0 High 283 UDP Failure
"2025-10-04 15:42:13.328456" 911 INFO 60.19 US 107 No ServiceC 1778 Active 45.4 0 High 624 TCP Failure
"2025-10-04 15:43:13.328456" 600 ERROR 45.49 US 26 No ServiceB 3801 Active 65.2 1 Medium 307 UDP Success
"2025-10-04 15:44:13.328456" 447 WARN 97.18 APAC 666 Yes ServiceC 4519 Inactive 345.2 1 Medium 634 TCP Failure
"2025-10-04 15:45:13.328456" 288 ERROR 66.56 APAC 476 Yes ServiceB 1243 Active 458.6 1 Medium 880 UDP Success
"2025-10-04 15:46:13.328456" 644 WARN 11.2 EU 999 No ServiceB 2636 Inactive 167.8 0 Medium 364 UDP Failure
"2025-10-04 15:47:13.328456" 362 ERROR 12.11 US 446 Yes ServiceC 3811 Inactive 61.5 0 Medium 715 UDP Failure
"2025-10-04 15:48:13.328456" 512 ERROR 10.43 APAC 780 No ServiceB 2291 Inactive 252.0 0 High 887 UDP Success
"2025-10-04 15:49:13.328456" 557 ERROR 86.34 EU 584 Yes ServiceB 4015 Inactive 473.3 0 Low 514 TCP Failure
"2025-10-04 15:50:13.328456" 378 INFO 95.62 APAC 122 Yes ServiceA 2087 Active 85.5 1 Medium 353 TCP Failure
"2025-10-04 15:51:13.328456" 525 ERROR 71.47 EU 104 Yes ServiceC 3948 Inactive 427.7 1 High 782 UDP Failure
"2025-10-04 15:52:13.328456" 886 ERROR 69.97 APAC 693 Yes ServiceA 2589 Active 308.1 0 Low 507 TCP Failure
"2025-10-04 15:53:13.328456" 128 WARN 49.28 APAC 296 No ServiceC 2709 Inactive 229.7 1 High 679 UDP Failure
"2025-10-04 15:54:13.328456" 263 ERROR 46.29 APAC 554 No ServiceB 3093 Active 269.1 1 High 285 UDP Failure
"2025-10-04 15:55:13.328456" 437 WARN 26.61 EU 547 Yes ServiceA 3351 Inactive 29.1 0 Low 391 UDP Success
"2025-10-04 15:56:13.328456" 984 ERROR 33.7 APAC 186 No ServiceA 2328 Active 277.8 0 Medium 270 UDP Success
"2025-10-04 15:57:13.328456" 742 WARN 37.74 EU 925 Yes ServiceA 3567 Inactive 341.3 1 Medium 858 UDP Failure
"2025-10-04 15:58:13.328456" 810 WARN 6.57 APAC 107 Yes ServiceC 2017 Inactive 115.3 0 Low 445 UDP Failure
"2025-10-04 15:59:13.328456" 457 INFO 9.33 US 783 No ServiceC 2436 Active 284.0 1 Low 297 UDP Success
"2025-10-04 16:00:13.328456" 641 WARN 72.52 APAC 704 Yes ServiceA 2095 Inactive 218.7 1 High 337 UDP Success
"2025-10-04 16:01:13.328456" 806 WARN 19.95 US 432 Yes ServiceC 1027 Active 47.2 1 Medium 855 UDP Failure
"2025-10-04 16:02:13.328456" 162 INFO 93.53 APAC 882 No ServiceC 2026 Active 72.8 0 Medium 214 UDP Failure
"2025-10-04 16:03:13.328456" 688 ERROR 44.81 APAC 364 Yes ServiceC 3676 Inactive 17.5 0 High 881 TCP Failure
"2025-10-04 16:04:13.328456" 286 INFO 45.09 US 310 No ServiceA 3505 Active 236.9 1 High 627 TCP Failure
"2025-10-04 16:05:13.328456" 730 INFO 56.71 EU 868 No ServiceB 4054 Active 284.3 0 Low 346 UDP Failure
"2025-10-04 16:06:13.328456" 813 ERROR 31.69 APAC 148 Yes ServiceC 2217 Active 369.6 0 Low 469 UDP Success
"2025-10-04 16:07:13.328456" 983 WARN 47.02 EU 389 Yes ServiceB 2394 Inactive 244.1 0 Medium 353 TCP Failure
"2025-10-04 16:08:13.328456" 766 ERROR 60.58 APAC 506 No ServiceA 4382 Inactive 286.4 0 Medium 798 UDP Success
"2025-10-04 16:09:13.328456" 596 WARN 63.03 US 463 No ServiceA 4779 Inactive 68.3 0 Medium 563 TCP Failure
"2025-10-04 16:10:13.328456" 199 ERROR 72.72 US 285 Yes ServiceC 3394 Inactive 397.4 0 High 877 TCP Failure
"2025-10-04 16:11:13.328456" 490 WARN 69.24 EU 962 No ServiceC 3450 Active 51.3 0 High 522 TCP Success
"2025-10-04 16:12:13.328456" 769 WARN 76.44 EU 73 Yes ServiceA 1194 Active 20.5 1 Medium 345 TCP Success
"2025-10-04 16:13:13.328456" 465 INFO 16.3 APAC 100 No ServiceC 4341 Active 388.4 0 Low 309 UDP Success
"2025-10-04 16:14:13.328456" 106 ERROR 94.68 US 514 Yes ServiceC 2370 Inactive 489.4 0 Low 276 TCP Success
"2025-10-04 16:15:13.328456" 577 ERROR 99.36 EU 213 No ServiceC 2699 Active 399.5 1 High 773 TCP Success
"2025-10-04 16:16:13.328456" 440 INFO 0.92 EU 22 No ServiceB 3663 Active 374.3 0 Low 535 UDP Success
"2025-10-04 16:17:13.328456" 227 ERROR 72.37 APAC 547 Yes ServiceB 3457 Active 198.0 1 Low 529 TCP Success
"2025-10-04 16:18:13.328456" 706 INFO 99.35 US 757 Yes ServiceC 2763 Active 388.3 0 Medium 278 TCP Success
"2025-10-04 16:19:13.328456" 937 ERROR 88.55 EU 651 Yes ServiceB 3794 Active 291.7 0 High 894 UDP Failure
"2025-10-04 16:20:13.328456" 330 WARN 76.95 US 346 No ServiceB 4875 Active 323.1 0 High 561 UDP Success
"2025-10-04 16:21:13.328456" 898 INFO 94.66 EU 418 Yes ServiceA 4511 Inactive 423.8 1 Medium 415 TCP Success
"2025-10-04 16:22:13.328456" 922 ERROR 41.42 US 64 Yes ServiceA 4831 Inactive 443.8 1 High 261 TCP Success
"2025-10-04 16:23:13.328456" 879 WARN 70.75 APAC 973 No ServiceC 2003 Active 365.7 0 Low 389 UDP Success
"2025-10-04 16:24:13.328456" 871 INFO 3.83 EU 733 No ServiceA 2563 Inactive 232.5 1 Medium 294 TCP Success
"2025-10-04 16:25:13.328456" 558 WARN 56.88 US 73 No ServiceA 2539 Active 202.7 1 Low 559 UDP Failure
"2025-10-04 16:26:13.328456" 417 WARN 16.29 EU 305 No ServiceB 2277 Inactive 242.9 0 Medium 426 TCP Success
"2025-10-04 16:27:13.328456" 309 WARN 95.36 US 526 No ServiceB 2949 Active 259.0 1 Low 264 UDP Success
"2025-10-04 16:28:13.328456" 716 WARN 8.53 US 451 No ServiceC 1537 Active 365.6 0 High 874 UDP Failure
"2025-10-04 16:29:13.328456" 139 INFO 11.18 EU 921 Yes ServiceB 3410 Inactive 460.5 0 Medium 786 UDP Failure
"2025-10-04 16:30:13.328456" 472 ERROR 54.44 APAC 353 No ServiceC 2638 Active 357.1 0 Medium 742 UDP Failure
"2025-10-04 16:31:13.328456" 746 ERROR 70.84 US 943 Yes ServiceA 3152 Inactive 168.5 0 High 213 UDP Success
"2025-10-04 16:32:13.328456" 978 WARN 30.19 APAC 800 No ServiceB 1889 Active 149.0 1 Low 383 TCP Failure
"2025-10-04 16:33:13.328456" 482 WARN 73.32 US 587 No ServiceB 2097 Inactive 48.5 0 Low 516 UDP Success
"2025-10-04 16:34:13.328456" 300 WARN 72.98 US 7 Yes ServiceA 1366 Inactive 147.0 1 Medium 891 TCP Success
"2025-10-04 16:35:13.328456" 600 INFO 1.66 US 999 Yes ServiceA 3006 Inactive 280.5 1 Low 325 UDP Success
"2025-10-04 16:36:13.328456" 944 ERROR 5.22 EU 608 No ServiceC 3178 Active 102.9 1 Low 309 TCP Success
"2025-10-04 16:37:13.328456" 138 INFO 92.7 US 239 Yes ServiceA 4839 Active 190.4 1 Medium 487 UDP Failure
"2025-10-04 16:38:13.328456" 416 INFO 97.34 US 213 No ServiceB 1618 Inactive 400.1 0 Low 323 TCP Failure
"2025-10-04 16:39:13.328456" 461 ERROR 64.48 APAC 729 Yes ServiceB 4694 Active 219.9 1 High 378 TCP Failure
"2025-10-04 16:40:13.328456" 371 INFO 38.8 APAC 493 No ServiceC 2560 Inactive 386.2 1 Medium 360 UDP Failure
"2025-10-04 16:41:13.328456" 556 WARN 73.33 EU 26 No ServiceB 1367 Inactive 166.3 1 Medium 595 TCP Success
"2025-10-04 16:42:13.328456" 325 ERROR 92.12 US 200 No ServiceC 4270 Active 424.2 0 Low 720 TCP Failure
"2025-10-04 16:43:13.328456" 910 INFO 21.35 US 957 Yes ServiceA 4433 Active 109.4 0 High 841 TCP Success
"2025-10-04 16:44:13.328456" 950 INFO 12.97 APAC 853 Yes ServiceB 4373 Active 67.8 0 Medium 346 TCP Failure
"2025-10-04 16:45:13.328456" 165 INFO 73.93 US 100 Yes ServiceA 4849 Active 377.5 0 Low 822 UDP Failure
"2025-10-04 16:46:13.328456" 813 INFO 47.51 US 711 Yes ServiceC 2052 Inactive 233.7 0 High 279 TCP Success
"2025-10-04 16:47:13.328456" 819 ERROR 79.5 APAC 602 No ServiceA 1679 Inactive 495.0 1 High 447 UDP Failure
"2025-10-04 16:48:13.328456" 527 INFO 31.04 US 928 Yes ServiceB 2778 Active 141.9 1 Low 453 TCP Failure
"2025-10-04 16:49:13.328456" 113 INFO 76.94 EU 851 No ServiceA 2909 Inactive 259.8 1 High 619 UDP Success
"2025-10-04 16:50:13.328456" 874 WARN 50.94 APAC 723 No ServiceB 3856 Inactive 274.7 0 Medium 497 UDP Success
"2025-10-04 16:51:13.328456" 866 INFO 68.28 APAC 802 No ServiceB 3140 Inactive 195.5 0 Low 738 UDP Success
"2025-10-04 16:52:13.328456" 536 ERROR 10.29 EU 937 Yes ServiceB 3720 Inactive 202.8 0 Low 884 UDP Success
"2025-10-04 16:53:13.328456" 518 WARN 29.52 US 152 No ServiceA 4299 Inactive 465.9 1 Medium 497 TCP Failure
"2025-10-04 16:54:13.328456" 460 INFO 37.82 EU 686 No ServiceA 2711 Inactive 323.0 0 High 532 TCP Success
"2025-10-04 16:55:13.328456" 546 ERROR 89.24 US 478 No ServiceB 4407 Active 428.8 1 High 719 UDP Failure
"2025-10-04 16:56:13.328456" 876 WARN 88.13 EU 25 Yes ServiceB 4284 Inactive 339.2 0 Medium 448 TCP Success
"2025-10-04 16:57:13.328456" 482 INFO 22.6 APAC 341 Yes ServiceB 4114 Active 330.0 0 Medium 844 UDP Failure
"2025-10-04 16:58:13.328456" 833 INFO 69.89 APAC 918 Yes ServiceA 3899 Inactive 157.4 1 Medium 646 UDP Failure
"2025-10-04 16:59:13.328456" 498 INFO 5.13 EU 355 No ServiceB 2848 Active 182.9 0 Low 288 UDP Success
"2025-10-04 17:00:13.328456" 677 WARN 91.26 APAC 539 No ServiceA 4997 Inactive 319.6 1 High 357 UDP Success
"2025-10-04 17:01:13.328456" 788 WARN 82.18 APAC 49 No ServiceA 4447 Inactive 442.5 1 High 789 UDP Failure
"2025-10-04 17:02:13.328456" 812 INFO 48.2 EU 343 No ServiceC 4649 Inactive 143.8 0 Medium 715 UDP Failure
"2025-10-04 17:03:13.328456" 764 WARN 67.46 US 243 Yes ServiceA 3537 Inactive 323.1 1 Low 505 TCP Failure
"2025-10-04 17:04:13.328456" 686 WARN 43.71 EU 949 No ServiceA 2143 Active 100.5 0 Low 746 TCP Success
"2025-10-04 17:05:13.328456" 541 INFO 11.75 EU 723 No ServiceA 2541 Active 185.8 0 High 531 TCP Success
"2025-10-04 17:06:13.328456" 269 WARN 66.84 US 792 No ServiceC 1013 Active 192.6 0 Low 845 UDP Success
"2025-10-04 17:07:13.328456" 118 INFO 7.85 US 764 Yes ServiceA 1779 Inactive 459.9 0 High 554 UDP Success
"2025-10-04 17:08:13.328456" 313 WARN 8.69 US 409 Yes ServiceC 2547 Inactive 410.8 1 Medium 505 UDP Success
"2025-10-04 17:09:13.328456" 989 INFO 17.46 EU 775 No ServiceB 2452 Active 259.7 0 Low 618 UDP Failure
"2025-10-04 17:10:13.328456" 606 ERROR 87.02 EU 15 Yes ServiceA 2381 Inactive 254.4 0 Low 595 UDP Success
"2025-10-04 17:11:13.328456" 299 ERROR 73.99 EU 615 No ServiceA 2497 Active 464.7 0 High 848 UDP Success
"2025-10-04 17:12:13.328456" 163 INFO 55.39 US 475 Yes ServiceB 1979 Inactive 450.6 0 High 626 UDP Failure
"2025-10-04 17:13:13.328456" 839 WARN 73.03 US 195 Yes ServiceB 4652 Inactive 413.3 1 Medium 709 UDP Failure
"2025-10-04 17:14:13.328456" 405 WARN 59.53 APAC 862 Yes ServiceB 2578 Active 38.9 1 Medium 324 UDP Success
"2025-10-04 17:15:13.328456" 688 INFO 29.7 APAC 388 No ServiceC 2028 Inactive 90.3 1 High 318 UDP Failure
"2025-10-04 17:16:13.328456" 351 ERROR 78.67 APAC 770 No ServiceC 1718 Inactive 247.7 0 High 530 TCP Failure
"2025-10-04 17:17:13.328456" 550 INFO 43.86 EU 164 No ServiceC 2203 Active 432.9 1 Medium 647 UDP Failure
"2025-10-04 17:18:13.328456" 284 INFO 31.48 APAC 751 Yes ServiceB 2015 Active 106.7 0 Medium 603 UDP Success
"2025-10-04 17:19:13.328456" 401 INFO 32.79 US 881 No ServiceA 4256 Active 87.1 0 Medium 301 UDP Success
"2025-10-04 17:20:13.328456" 264 INFO 30.92 EU 484 No ServiceA 4062 Active 190.9 1 Medium 688 TCP Success
"2025-10-04 17:21:13.328456" 375 ERROR 48.16 APAC 25 Yes ServiceB 4819 Inactive 224.1 1 Low 570 TCP Failure
"2025-10-04 17:22:13.328456" 117 ERROR 71.63 US 701 Yes ServiceB 1574 Inactive 92.9 0 Medium 609 UDP Failure
"2025-10-04 17:23:13.328456" 669 ERROR 20.45 APAC 728 Yes ServiceA 2126 Active 468.3 0 Low 438 UDP Failure
"2025-10-04 17:24:13.328456" 173 WARN 90.71 EU 476 Yes ServiceC 2114 Inactive 313.6 0 Medium 253 TCP Failure
"2025-10-04 17:25:13.328456" 216 WARN 52.63 APAC 908 No ServiceA 2048 Inactive 191.9 1 Low 301 TCP Success
"2025-10-04 17:26:13.328456" 988 INFO 10.18 EU 646 No ServiceA 3605 Active 66.3 0 Low 649 UDP Failure
"2025-10-04 17:27:13.328456" 723 WARN 98.81 US 3 Yes ServiceA 1504 Active 120.9 1 Low 638 TCP Success
"2025-10-04 17:28:13.328456" 877 WARN 43.54 EU 97 No ServiceA 2021 Inactive 196.6 0 Medium 838 TCP Failure
"2025-10-04 17:29:13.328456" 746 WARN 70.63 US 884 Yes ServiceB 3939 Inactive 275.5 1 High 221 UDP Success
"2025-10-04 17:30:13.328456" 571 WARN 90.33 EU 819 No ServiceC 3375 Active 11.3 0 High 507 TCP Success
"2025-10-04 17:31:13.328456" 684 INFO 61.64 EU 472 No ServiceA 1110 Inactive 355.6 1 Medium 407 UDP Success
"2025-10-04 17:32:13.328456" 339 INFO 58.46 APAC 940 Yes ServiceC 4087 Inactive 343.4 0 High 847 UDP Failure
"2025-10-04 17:33:13.328456" 763 WARN 5.41 APAC 517 Yes ServiceC 1906 Active 341.3 0 Low 292 TCP Success
"2025-10-04 17:34:13.328456" 885 WARN 6.36 EU 901 No ServiceA 2528 Inactive 276.0 0 High 298 UDP Success
"2025-10-04 17:35:13.328456" 521 WARN 88.77 US 801 No ServiceC 3698 Active 110.1 0 High 534 TCP Success
"2025-10-04 17:36:13.328456" 945 WARN 90.62 APAC 150 Yes ServiceA 3151 Active 438.8 1 High 849 UDP Success
"2025-10-04 17:37:13.328456" 427 INFO 12.6 EU 110 No ServiceC 4878 Inactive 268.3 1 Medium 435 UDP Success
"2025-10-04 17:38:13.328456" 693 ERROR 84.98 APAC 461 Yes ServiceB 3079 Active 446.3 0 Medium 725 UDP Failure
"2025-10-04 17:39:13.328456" 963 INFO 67.56 APAC 110 Yes ServiceA 1729 Active 155.0 0 Low 722 TCP Success
"2025-10-04 17:40:13.328456" 442 ERROR 48.03 US 888 No ServiceA 4686 Active 177.4 0 High 331 UDP Failure
"2025-10-04 17:41:13.328456" 613 INFO 98.55 EU 515 No ServiceC 4973 Inactive 181.7 1 Medium 555 TCP Success
"2025-10-04 17:42:13.328456" 857 INFO 95.63 APAC 454 Yes ServiceA 4803 Active 420.1 1 High 855 UDP Success
"2025-10-04 17:43:13.328456" 417 WARN 9.79 EU 320 Yes ServiceB 4257 Active 186.0 0 Medium 558 TCP Success
"2025-10-04 17:44:13.328456" 978 ERROR 62.68 APAC 625 No ServiceB 3707 Active 399.6 0 High 450 TCP Failure
"2025-10-04 17:45:13.328456" 696 INFO 63.37 APAC 541 No ServiceB 1364 Inactive 179.1 1 Low 864 UDP Success
"2025-10-04 17:46:13.328456" 328 INFO 7.06 EU 199 Yes ServiceC 3581 Inactive 178.0 1 High 294 UDP Failure
"2025-10-04 17:47:13.328456" 428 WARN 80.43 EU 653 No ServiceC 1845 Active 491.3 1 High 533 TCP Failure
"2025-10-04 17:48:13.328456" 102 WARN 64.96 US 27 Yes ServiceB 4989 Inactive 39.1 1 Low 716 UDP Success
"2025-10-04 17:49:13.328456" 708 INFO 25.37 APAC 160 Yes ServiceC 1005 Inactive 34.0 0 Medium 815 UDP Success
"2025-10-04 17:50:13.328456" 950 ERROR 68.19 APAC 29 Yes ServiceB 3667 Inactive 150.2 1 High 829 UDP Success
"2025-10-04 17:51:13.328456" 620 WARN 44.05 APAC 898 Yes ServiceA 4579 Active 454.3 1 Low 204 UDP Success
"2025-10-04 17:52:13.328456" 278 INFO 78.13 APAC 674 Yes ServiceC 2128 Inactive 455.2 0 Low 323 TCP Failure
"2025-10-04 17:53:13.328456" 790 WARN 50.81 EU 743 No ServiceB 2293 Inactive 363.5 0 Medium 516 UDP Failure
"2025-10-04 17:54:13.328456" 856 INFO 72.85 EU 724 No ServiceC 3542 Active 487.5 1 High 771 UDP Failure
"2025-10-04 17:55:13.328456" 339 WARN 70.87 US 710 Yes ServiceC 3409 Active 229.0 0 Low 783 TCP Success
"2025-10-04 17:56:13.328456" 870 ERROR 83.26 US 648 Yes ServiceA 4441 Active 381.8 1 Low 836 TCP Failure
"2025-10-04 17:57:13.328456" 791 ERROR 5.52 EU 811 Yes ServiceA 4645 Inactive 146.3 0 Medium 898 UDP Success
"2025-10-04 17:58:13.328456" 540 WARN 38.38 EU 306 No ServiceC 2912 Active 92.7 1 Low 212 UDP Failure
"2025-10-04 17:59:13.328456" 176 INFO 72.96 APAC 792 No ServiceC 1844 Active 319.1 1 Low 652 TCP Failure
"2025-10-04 18:00:13.328456" 872 INFO 77.47 US 74 Yes ServiceB 3464 Active 107.5 1 Medium 678 UDP Success
"2025-10-04 18:01:13.328456" 527 INFO 85.76 APAC 145 No ServiceB 4694 Inactive 91.0 1 High 645 UDP Failure
"2025-10-04 18:02:13.328456" 533 ERROR 31.91 EU 110 Yes ServiceC 2203 Inactive 35.2 0 Medium 324 TCP Success
"2025-10-04 18:03:13.328456" 476 ERROR 25.34 EU 196 Yes ServiceB 4895 Active 274.6 0 Medium 498 UDP Success
"2025-10-04 18:04:13.328456" 406 ERROR 34.04 APAC 755 No ServiceB 2805 Active 323.7 0 Medium 712 UDP Failure
"2025-10-04 18:05:13.328456" 664 WARN 37.2 APAC 383 Yes ServiceC 1243 Active 65.6 0 High 288 TCP Failure
"2025-10-04 18:06:13.328456" 471 ERROR 59.12 US 717 Yes ServiceA 3011 Active 252.7 0 Medium 523 UDP Failure
"2025-10-04 18:07:13.328456" 968 WARN 68.74 US 45 Yes ServiceC 2332 Inactive 12.8 0 Low 329 UDP Failure
"2025-10-04 18:08:13.328456" 790 WARN 59.31 APAC 550 Yes ServiceA 3580 Active 45.9 0 High 781 TCP Success
"2025-10-04 18:09:13.328456" 559 WARN 29.11 US 862 Yes ServiceA 2650 Inactive 10.2 1 Low 718 UDP Failure
"2025-10-04 18:10:13.328456" 828 INFO 46.16 EU 349 Yes ServiceA 2228 Active 322.8 1 High 647 TCP Success
"2025-10-04 18:11:13.328456" 866 INFO 67.9 US 275 No ServiceB 4338 Active 88.6 0 Medium 550 TCP Success
"2025-10-04 18:12:13.328456" 790 WARN 84.4 APAC 441 Yes ServiceA 2682 Active 403.9 0 Medium 598 UDP Success
"2025-10-04 18:13:13.328456" 418 WARN 69.41 EU 165 No ServiceA 3865 Inactive 186.1 0 Low 672 TCP Failure
"2025-10-04 18:14:13.328456" 443 INFO 94.69 EU 796 Yes ServiceC 1926 Inactive 398.5 1 Low 859 UDP Success
"2025-10-04 18:15:13.328456" 177 WARN 74.04 EU 846 No ServiceA 4537 Inactive 194.1 1 Low 605 UDP Failure
"2025-10-04 18:16:13.328456" 373 ERROR 71.16 EU 983 Yes ServiceA 2999 Active 162.2 0 Low 374 TCP Success
"2025-10-04 18:17:13.328456" 676 INFO 7.23 US 665 No ServiceA 3910 Active 347.7 1 Medium 733 TCP Success
"2025-10-04 18:18:13.328456" 920 ERROR 41.53 APAC 447 No ServiceC 2432 Active 244.4 0 Medium 407 UDP Success
"2025-10-04 18:19:13.328456" 334 INFO 7.57 APAC 247 No ServiceA 4127 Active 384.4 1 High 339 UDP Failure
"2025-10-04 18:20:13.328456" 121 ERROR 81.84 APAC 931 Yes ServiceA 2288 Inactive 27.9 0 High 698 UDP Failure
"2025-10-04 18:21:13.328456" 511 WARN 82.82 APAC 45 No ServiceB 2778 Active 103.0 1 High 610 UDP Failure
"2025-10-04 18:22:13.328456" 915 ERROR 83.72 EU 120 Yes ServiceC 4702 Inactive 241.1 0 Medium 724 TCP Failure
"2025-10-04 18:23:13.328456" 686 WARN 29.51 US 715 Yes ServiceC 1679 Inactive 49.3 0 High 544 TCP Failure
"2025-10-04 18:24:13.328456" 648 WARN 46.62 US 437 Yes ServiceA 4389 Inactive 353.6 1 High 460 UDP Failure
"2025-10-04 18:25:13.328456" 178 ERROR 97.78 APAC 168 No ServiceC 4974 Active 330.7 1 Medium 329 TCP Failure
"2025-10-04 18:26:13.328456" 673 ERROR 66.99 US 662 Yes ServiceA 3662 Active 70.6 1 Low 326 UDP Success
"2025-10-04 18:27:13.328456" 649 ERROR 46.22 EU 316 No ServiceA 1268 Inactive 474.6 1 Low 682 TCP Success
"2025-10-04 18:28:13.328456" 217 ERROR 46.69 APAC 111 No ServiceA 3396 Active 271.5 0 Low 249 TCP Success
"2025-10-04 18:29:13.328456" 456 INFO 61.87 APAC 989 No ServiceA 2772 Active 22.6 1 High 421 UDP Success
"2025-10-04 18:30:13.328456" 788 INFO 56.18 APAC 725 No ServiceC 1310 Active 92.2 1 Low 410 TCP Failure
"2025-10-04 18:31:13.328456" 197 WARN 95.63 EU 408 Yes ServiceC 3697 Inactive 101.5 1 Low 267 UDP Failure
"2025-10-04 18:32:13.328456" 106 INFO 4.08 APAC 603 Yes ServiceB 3045 Inactive 153.5 1 Medium 396 UDP Success
"2025-10-04 18:33:13.328456" 798 INFO 2.25 EU 829 Yes ServiceB 3236 Inactive 458.0 0 High 718 UDP Success
"2025-10-04 18:34:13.328456" 221 INFO 82.42 US 124 Yes ServiceC 3979 Inactive 167.9 1 Low 467 TCP Failure
"2025-10-04 18:35:13.328456" 198 ERROR 77.91 US 844 No ServiceB 1581 Active 401.0 1 Low 312 UDP Failure
"2025-10-04 18:36:13.328456" 558 ERROR 11.72 EU 255 Yes ServiceC 1895 Active 229.7 1 Low 499 TCP Failure
"2025-10-04 18:37:13.328456" 404 INFO 76.81 EU 456 Yes ServiceA 2852 Active 264.9 0 Medium 335 UDP Success
"2025-10-04 18:38:13.328456" 180 INFO 8.4 EU 491 No ServiceA 4217 Active 69.9 1 Low 744 UDP Success
"2025-10-04 18:39:13.328456" 309 WARN 9.7 EU 885 Yes ServiceA 3745 Active 479.0 0 High 246 UDP Failure
